GEOID,variable,est_2009,est_2010,est_2011,est_2012,est_2013,est_2014,est_2015,est_2016,est_2017,est_2018,est_2019,borough,PUMA
3603710,occupied_renter_0.5less,18560,17985,18062,19064,17563,20514,19561,19224,23300,20841,23866,Bronx,3710
3603710,occupied_renter_0.51_1,20495,18474,21091,20934,21620,22667,22038,22830,20827,21853,20269,Bronx,3710
3603710,occupied_renter_1.01_1.5,3198,4027,4452,4430,3617,4229,5064,4659,3477,4241,3007,Bronx,3710
3603710,occupied_renter_1.51_2,1506,1583,937,1170,2543,1403,887,1766,1020,2209,2200,Bronx,3710
3603710,occupied_renter_2plus,163,432,618,308,664,437,322,343,1403,514,251,Bronx,3710
3603710,occupied_total,46759,45989,48120,49086,49175,52191,51629,52756,52846,54306,54333,Bronx,3710
3603710,occupied_owner,2837,3488,2960,3180,3168,2941,3757,3934,2819,4648,4740,Bronx,3710
3603710,occupied_renter,43922,42501,45160,45906,46007,49250,47872,48822,50027,49658,49593,Bronx,3710
3603710,heating_total,46759,45989,48120,49086,49175,52191,51629,52756,52846,54306,54333,Bronx,3710
3603710,heating_gas,14542,17516,18717,20737,20732,16913,18334,21267,20228,21407,27182,Bronx,3710
3603710,heating_bottled,390,510,412,370,371,320,471,1204,1078,1199,487,Bronx,3710
3603710,heating_elect,3696,3538,4531,4848,5086,6624,3514,6277,6873,8268,8028,Bronx,3710
3603710,heating_fuel_oil,26788,23646,23309,21826,21676,27209,28021,21047,22061,19436,15333,Bronx,3710
3603710,heating_coal,0,0,0,0,0,82,0,429,114,168,0,Bronx,3710
3603710,heating_wood,0,0,0,0,0,0,132,0,0,0,104,Bronx,3710
3603710,heating_solar,0,57,46,0,200,73,58,165,26,33,0,Bronx,3710
3603710,heating_other,337,106,457,483,211,405,350,516,721,967,522,Bronx,3710
3603710,heating_none,1006,616,648,822,899,565,749,1851,1745,2828,2677,Bronx,3710
3603710,med_grossrent,703,703,726,749,827,822,847,950,968,920,986,Bronx,3710
3603710,med_value,375200,400200,245700,315100,310300,299000,376400,408000,354300,412200,379500,Bronx,3710
3603801,med_age,34.7,36.3,35.3,35.9,37.1,35.2,35.2,34.8,36.8,36.7,36.5,Manhattan,3801
3603801,population,208123,205414,210245,213564,218366,224365,227328,238759,219998,214040,204096,Manhattan,3801
3603801,poverty_total,205641,202418,206758,209298,214311,219589,224066,235287,216009,209800,201135,Manhattan,3801
3603801,poverty,53182,39539,53278,52928,61972,53354,48582,52288,40439,38606,31149,Manhattan,3801
3603801,hhincome,37092,41171,37581,36263,37462,45157,45308,52031,56382,53995,53507,Manhattan,3801
3603801,occupied_owner_0.5less,5066,4596,4233,4184,4070,3898,5230,4314,4828,4835,5494,Manhattan,3801
3603801,occupied_owner_0.51_1,1947,2563,1502,1900,2120,1810,2042,2944,1986,2925,1991,Manhattan,3801
3603801,occupied_owner_1.01_1.5,118,66,49,119,255,45,39,0,74,101,109,Manhattan,3801
3603801,occupied_owner_1.51_2,241,135,0,293,0,95,0,0,47,47,456,Manhattan,3801
3603801,occupied_owner_2plus,52,0,0,0,0,0,73,70,0,48,0,Manhattan,3801
3603801,occupied_renter_0.5less,31099,30298,28668,33423,28705,28862,32847,30820,33374,29358,31946,Manhattan,3801
3603801,occupied_renter_0.51_1,25327,24099,26058,24615,26200,29470,29093,27950,27802,29288,29815,Manhattan,3801
3603801,occupied_renter_1.01_1.5,3944,6168,7369,5361,4956,6980,5142,6167,6338,4700,3888,Manhattan,3801
3603801,occupied_renter_1.51_2,2058,2622,1167,2014,2891,2226,2416,2618,2618,2585,2141,Manhattan,3801
3603801,occupied_renter_2plus,446,778,589,810,1324,1966,1408,1291,561,512,549,Manhattan,3801
3603801,occupied_total,NA,71325,NA,72719,NA,75352,78290,76174,77628,74399,NA,Manhattan,3801
3603801,occupied_owner,NA,7360,NA,6496,NA,5848,7384,7328,6935,7956,NA,Manhattan,3801
3603801,occupied_renter,NA,63965,NA,66223,NA,69504,70906,68846,70693,66443,NA,Manhattan,3801
3603801,heating_total,70298,71325,69635,72719,70521,75352,78290,76174,77628,74399,76389,Manhattan,3801
3603801,heating_gas,14906,17171,17102,19220,18731,22918,25913,27544,33615,35691,36830,Manhattan,3801
3603801,heating_bottled,1136,603,1292,1116,1399,1108,1350,1390,1469,1178,2100,Manhattan,3801
3603801,heating_elect,4089,4322,4179,3642,2784,5368,2584,5490,6294,6138,9164,Manhattan,3801
3603801,heating_fuel_oil,47096,48128,44499,47122,45052,43332,43862,37871,33330,27431,23924,Manhattan,3801
3603801,heating_coal,0,0,97,0,0,0,0,0,0,0,0,Manhattan,3801
3603801,heating_wood,0,0,63,0,0,0,0,333,0,0,0,Manhattan,3801
3603801,heating_solar,0,0,92,0,0,0,89,0,0,163,0,Manhattan,3801
3603801,heating_other,1176,525,1339,861,744,1119,2265,1928,1684,1810,1539,Manhattan,3801
3603801,heating_none,1895,576,972,758,1811,1507,2227,1618,1236,1988,2832,Manhattan,3801
3603801,med_grossrent,982,1040,1092,1068,1126,1226,1242,1304,1272,1387,1317,Manhattan,3801
3603801,med_value,357100,390600,363600,330200,386000,440100,414300,393800,469200,461700,424000,Manhattan,3801
3603802,med_age,30.6,31.4,31.7,32.1,33.4,31,32.2,31.9,32.4,32.5,33.5,Manhattan,3802
3603802,population,132851,138048,138515,128093,130017,130739,132630,125195,136017,145440,132837,Manhattan,3802
3603802,poverty_total,126319,124079,127237,117892,119887,120276,122129,114910,125589,134848,121119,Manhattan,3802
3603802,poverty,31925,35636,37669,34202,28868,31203,31270,31610,28571,26960,23722,Manhattan,3802
3603802,hhincome,38614,37268,39486,40411,45600,42235,48683,49034,50048,60021,68370,Manhattan,3802
3603802,occupied_owner_0.5less,5054,4710,3640,4688,4760,4070,5519,4456,6207,5612,5977,Manhattan,3802
3603802,occupied_owner_0.51_1,1843,2052,1303,1261,1485,2307,1694,2275,1734,1938,1518,Manhattan,3802
3603802,occupied_owner_1.01_1.5,189,194,126,192,355,0,0,0,77,782,0,Manhattan,3802
3603802,occupied_owner_1.51_2,0,0,0,0,0,134,0,182,0,0,0,Manhattan,3802
3603802,occupied_owner_2plus,0,0,0,0,0,0,0,0,0,0,0,Manhattan,3802
3603802,occupied_renter_0.5less,20407,21743,21885,22882,20797,22668,17659,19448,20724,18633,22556,Manhattan,3802
3603802,occupied_renter_0.51_1,14686,16614,15633,14928,15445,15696,18732,15364,19084,18106,16388,Manhattan,3802
3603802,occupied_renter_1.01_1.5,2094,1891,2478,1813,869,1333,1522,2063,548,2502,584,Manhattan,3802
3603802,occupied_renter_1.51_2,969,966,550,284,995,370,1522,666,637,1540,1453,Manhattan,3802
3603802,occupied_renter_2plus,120,491,668,314,475,862,154,336,509,663,398,Manhattan,3802
3603802,occupied_total,45362,48661,NA,46362,NA,NA,NA,NA,49520,49776,NA,Manhattan,3802
3603802,occupied_owner,7086,6956,NA,6141,NA,NA,NA,NA,8018,8332,NA,Manhattan,3802
3603802,occupied_renter,38276,41705,NA,40221,NA,NA,NA,NA,41502,41444,NA,Manhattan,3802
3603802,heating_total,45362,48661,46283,46362,45181,47440,46802,44790,49520,49776,48874,Manhattan,3802
3603802,heating_gas,11951,12916,11969,14946,13788,16524,17645,18965,22571,22129,24162,Manhattan,3802
3603802,heating_bottled,582,1062,312,1023,776,1130,537,584,1169,1233,685,Manhattan,3802
3603802,heating_elect,2970,2708,3677,4746,4869,3273,5356,3698,4865,4472,5000,Manhattan,3802
3603802,heating_fuel_oil,29079,29763,28923,24385,24346,23034,21107,19743,18089,20119,16155,Manhattan,3802
3603802,heating_coal,0,571,505,156,0,670,494,0,180,303,588,Manhattan,3802
3603802,heating_wood,0,0,0,0,0,0,0,32,0,0,0,Manhattan,3802
3603802,heating_solar,0,0,0,0,0,233,0,153,75,0,37,Manhattan,3802
3603802,heating_other,484,729,543,535,811,1161,863,732,1729,546,1450,Manhattan,3802
3603802,heating_none,296,912,354,571,591,1415,800,883,842,974,797,Manhattan,3802
3603802,med_grossrent,1041,997,1080,1124,1192,1220,1318,1239,1254,1521,1507,Manhattan,3802
3603802,med_value,565100,591400,751600,476600,644000,581700,571300,603200,742400,714800,721100,Manhattan,3802
3603803,med_age,33.2,34.2,36.2,33.8,32.3,35.1,33.4,34.5,35.7,35.1,34.8,Manhattan,3803
3603803,population,122336,126558,123524,138256,148434,132027,140209,143487,147442,146309,136351,Manhattan,3803
3603803,poverty_total,121201,125396,122894,137772,147686,131097,138954,142756,146459,145669,135654,Manhattan,3803
3603803,poverty,32896,35192,32555,37925,46271,38331,33470,38807,34469,36590,27236,Manhattan,3803
3603803,hhincome,31474,35335,35350,36841,36917,40564,46043,45644,49059,47708,54932,Manhattan,3803
3603803,occupied_owner_0.5less,5623,4749,4279,4243,5150,4702,4107,4618,5630,3356,5147,Manhattan,3803
3603803,occupied_owner_0.51_1,1984,2078,3377,2277,2624,2048,1855,1722,3535,1980,2310,Manhattan,3803
3603803,occupied_owner_1.01_1.5,147,222,85,78,85,170,51,419,84,67,324,Manhattan,3803
3603803,occupied_owner_1.51_2,0,0,0,0,27,30,94,62,51,0,144,Manhattan,3803
3603803,occupied_owner_2plus,0,0,37,0,0,0,57,0,0,0,0,Manhattan,3803
3603803,occupied_renter_0.5less,23381,24831,24128,24187,24452,27149,22269,25267,29044,25862,26789,Manhattan,3803
3603803,occupied_renter_0.51_1,15914,17187,17252,17649,20242,20212,20990,21516,20332,22380,19881,Manhattan,3803
3603803,occupied_renter_1.01_1.5,1855,2083,1927,2143,1796,2100,1995,3359,2471,2701,781,Manhattan,3803
3603803,occupied_renter_1.51_2,1331,1183,497,1072,935,615,1082,1168,812,1053,1198,Manhattan,3803
3603803,occupied_renter_2plus,0,157,272,376,171,38,220,86,297,341,95,Manhattan,3803
3603803,occupied_total,50235,52490,51854,52025,55482,57064,52720,58217,62256,57740,56669,Manhattan,3803
3603803,occupied_owner,7754,7049,7778,6598,7886,6950,6164,6821,9300,5403,7925,Manhattan,3803
3603803,occupied_renter,42481,45441,44076,45427,47596,50114,46556,51396,52956,52337,48744,Manhattan,3803
3603803,heating_total,50235,52490,51854,52025,55482,57064,52720,58217,62256,57740,56669,Manhattan,3803
3603803,heating_gas,19530,18612,21702,20902,22278,23720,23331,30688,33415,34632,36557,Manhattan,3803
3603803,heating_bottled,274,597,643,512,294,776,869,686,1011,1766,926,Manhattan,3803
3603803,heating_elect,4184,5368,5547,5349,7636,9961,7175,8285,8908,5036,8492,Manhattan,3803
3603803,heating_fuel_oil,25155,26339,22992,23651,22862,19876,19564,16138,16104,13037,7868,Manhattan,3803
3603803,heating_coal,0,142,0,77,125,0,226,0,0,0,94,Manhattan,3803
3603803,heating_wood,0,27,0,36,145,0,0,0,0,70,0,Manhattan,3803
3603803,heating_solar,0,0,37,0,0,0,0,0,0,0,466,Manhattan,3803
3603803,heating_other,542,566,536,1226,545,478,133,1145,963,996,1240,Manhattan,3803
3603803,heating_none,550,839,397,272,1597,2253,1422,1275,1855,2203,1026,Manhattan,3803
3603803,med_grossrent,737,794,857,876,900,972,1037,992,1048,1140,1241,Manhattan,3803
3603803,med_value,721100,565800,527700,682000,662100,516400,778800,619900,889700,671000,783000,Manhattan,3803
3603804,med_age,32.8,32.8,33.4,33,34.5,33.7,33.7,35.6,36.2,38.5,36.2,Manhattan,3804
3603804,population,113328,114525,123386,122538,114311,129713,122434,134279,128316,110800,111452,Manhattan,3804
3603804,poverty_total,111386,112240,120381,119228,110866,126057,118874,130413,124403,107280,107202,Manhattan,3804
3603804,poverty,33403,34595,35255,37250,37587,45782,44567,42120,39244,33376,36441,Manhattan,3804
3603804,hhincome,27973,30574,30900,31016,26941,31340,30059,34423,36770,32555,32408,Manhattan,3804
3603804,occupied_owner_0.5less,2404,1983,1840,2324,2358,1689,2383,1771,3266,1962,2026,Manhattan,3804
3603804,occupied_owner_0.51_1,592,877,593,1071,1607,869,541,1317,1118,1352,707,Manhattan,3804
3603804,occupied_owner_1.01_1.5,254,0,31,0,145,40,0,336,126,38,0,Manhattan,3804
3603804,occupied_owner_1.51_2,0,47,198,124,0,0,0,0,56,108,0,Manhattan,3804
3603804,occupied_owner_2plus,0,0,0,0,0,0,0,0,0,256,0,Manhattan,3804
3603804,occupied_renter_0.5less,18730,18283,19642,21254,21971,23957,23892,23859,26056,24326,27159,Manhattan,3804
3603804,occupied_renter_0.51_1,15173,18991,17794,16777,15836,19182,17068,20387,18496,17900,17579,Manhattan,3804
3603804,occupied_renter_1.01_1.5,1999,2884,3223,1975,1939,2696,1763,2470,1994,1280,1427,Manhattan,3804
3603804,occupied_renter_1.51_2,1273,845,1266,1305,639,784,1681,919,1183,1585,1146,Manhattan,3804
3603804,occupied_renter_2plus,529,376,154,443,409,504,410,856,519,171,47,Manhattan,3804
3603804,occupied_total,NA,NA,NA,45273,44904,NA,NA,NA,NA,NA,NA,Manhattan,3804
3603804,occupied_owner,NA,NA,NA,3519,4110,NA,NA,NA,NA,NA,NA,Manhattan,3804
3603804,occupied_renter,NA,NA,NA,41754,40794,NA,NA,NA,NA,NA,NA,Manhattan,3804
3603804,heating_total,40954,44286,44741,45273,44904,49721,47738,51915,52814,48978,50091,Manhattan,3804
3603804,heating_gas,18905,27740,26740,23815,24942,21794,25418,23245,24871,31834,36538,Manhattan,3804
3603804,heating_bottled,673,310,251,429,425,583,683,520,1301,561,854,Manhattan,3804
3603804,heating_elect,6496,4533,6257,9676,7509,7569,10525,17225,11434,7267,5343,Manhattan,3804
3603804,heating_fuel_oil,13682,10617,10073,9667,9495,17661,9721,8203,12178,7321,5853,Manhattan,3804
3603804,heating_coal,0,0,101,159,64,176,0,0,0,0,0,Manhattan,3804
3603804,heating_wood,0,0,0,0,0,0,0,0,0,0,0,Manhattan,3804
3603804,heating_solar,0,45,0,103,0,0,0,0,90,0,0,Manhattan,3804
3603804,heating_other,539,804,591,570,987,377,490,652,404,549,475,Manhattan,3804
3603804,heating_none,659,237,728,854,1482,1561,901,2070,2536,1446,1028,Manhattan,3804
3603804,med_grossrent,709,802,804,928,868,862,784,876,895,1027,896,Manhattan,3804
3603804,med_value,482000,521400,736500,572000,586400,684700,660900,771400,543200,501200,564200,Manhattan,3804
3603805,med_age,39.6,39.9,40.9,39.5,41.2,37,41.6,39.4,38.9,41.3,39.8,Manhattan,3805
3603805,population,234133,218842,209534,220861,217537,221898,214571,219004,214219,204469,216874,Manhattan,3805
3603805,poverty_total,231478,216596,205858,217311,215578,219690,211323,215924,211079,201600,214227,Manhattan,3805
3603805,poverty,13625,14637,13657,16598,13452,17834,9571,14091,12796,10973,12506,Manhattan,3805
3603805,hhincome,98817,95477,105217,99325,107690,115238,102453,116971,131348,121698,134264,Manhattan,3805
3603805,occupied_owner_0.5less,30487,25759,29369,26799,29204,27889,27453,29913,30043,26116,26416,Manhattan,3805
3603805,occupied_owner_0.51_1,13744,10351,9179,9476,8004,10653,11822,11232,8488,8693,11734,Manhattan,3805
3603805,occupied_owner_1.01_1.5,876,431,458,131,866,694,162,362,263,380,447,Manhattan,3805
3603805,occupied_owner_1.51_2,207,493,874,324,282,32,454,233,1226,313,0,Manhattan,3805
3603805,occupied_owner_2plus,161,0,77,0,74,0,0,52,0,281,0,Manhattan,3805
3603805,occupied_renter_0.5less,45566,41114,39924,43205,44101,43565,39186,32788,29740,36554,37480,Manhattan,3805
3603805,occupied_renter_0.51_1,31027,32647,26728,36421,30909,29077,29175,32845,33671,32585,28987,Manhattan,3805
3603805,occupied_renter_1.01_1.5,1313,1266,1373,1164,1111,1723,709,2241,2934,938,1173,Manhattan,3805
3603805,occupied_renter_1.51_2,1174,1211,1644,1373,1380,1020,1125,1791,1890,2265,1782,Manhattan,3805
3603805,occupied_renter_2plus,342,66,0,0,93,185,150,50,231,269,164,Manhattan,3805
3603805,occupied_total,124897,113338,109626,118893,116024,114838,110236,111507,108486,108394,108183,Manhattan,3805
3603805,occupied_owner,45475,37034,39957,36730,38430,39268,39891,41792,40020,35783,38597,Manhattan,3805
3603805,occupied_renter,79422,76304,69669,82163,77594,75570,70345,69715,68466,72611,69586,Manhattan,3805
3603805,heating_total,124897,113338,109626,118893,116024,114838,110236,111507,108486,108394,108183,Manhattan,3805
3603805,heating_gas,48165,47123,46665,39655,46864,47391,45960,45038,50961,59359,57739,Manhattan,3805
3603805,heating_bottled,1963,1890,1888,1372,2833,1329,2559,2266,3374,1932,2417,Manhattan,3805
3603805,heating_elect,25097,25421,21636,44244,33534,30564,34380,39583,28608,22406,23891,Manhattan,3805
3603805,heating_fuel_oil,44769,34015,35247,28360,25900,26704,22445,18824,18018,18287,17716,Manhattan,3805
3603805,heating_coal,0,181,0,355,132,85,0,45,55,0,0,Manhattan,3805
3603805,heating_wood,0,136,0,0,0,0,0,169,0,0,0,Manhattan,3805
3603805,heating_solar,0,133,0,42,89,0,0,31,0,31,0,Manhattan,3805
3603805,heating_other,3019,2118,2658,2074,4479,3297,2829,2855,3014,2990,2858,Manhattan,3805
3603805,heating_none,1884,2321,1532,2791,2193,5468,2063,2696,4456,3389,3562,Manhattan,3805
3603805,med_grossrent,1773,1777,1848,1951,1961,2001,2087,2250,2339,2299,2356,Manhattan,3805
3603805,med_value,1000001,987200,1000001,821800,1000001,1000001,922300,1223200,1201500,1472300,1490400,Manhattan,3805
3603806,med_age,40.3,40.6,39,42.8,42,43.2,43.5,44.3,41.4,42,44.1,Manhattan,3806
3603806,population,213137,199843,193671,198568,179877,192374,189827,189492,207134,191222,179682,Manhattan,3806
3603806,poverty_total,210581,196305,190681,196141,176919,189644,187046,186769,204341,188263,176394,Manhattan,3806
3603806,poverty,18527,20430,21950,21811,19351,15854,21828,19419,20252,15926,15290,Manhattan,3806
3603806,hhincome,105766,90001,92160,91818,99273,106181,101039,111270,123894,121822,136735,Manhattan,3806
3603806,occupied_owner_0.5less,26278,21754,17989,22266,21404,25124,25397,24001,25451,26256,23786,Manhattan,3806
3603806,occupied_owner_0.51_1,10385,8422,9366,8614,7839,9720,6441,10064,13584,9085,8095,Manhattan,3806
3603806,occupied_owner_1.01_1.5,87,202,253,382,223,128,248,327,238,482,142,Manhattan,3806
3603806,occupied_owner_1.51_2,175,321,122,0,117,112,576,428,487,170,729,Manhattan,3806
3603806,occupied_owner_2plus,232,73,146,0,0,83,0,0,0,0,125,Manhattan,3806
3603806,occupied_renter_0.5less,42394,35895,40267,41289,37369,35528,34988,32908,32512,30924,31107,Manhattan,3806
3603806,occupied_renter_0.51_1,24881,26824,26760,25179,23621,25172,29522,29537,23761,25318,26547,Manhattan,3806
3603806,occupied_renter_1.01_1.5,2148,1762,1100,1825,1705,675,632,837,671,2032,1483,Manhattan,3806
3603806,occupied_renter_1.51_2,1005,729,1073,1534,532,687,1886,839,1976,1357,1444,Manhattan,3806
3603806,occupied_renter_2plus,0,267,0,212,0,0,547,0,319,244,270,Manhattan,3806
3603806,occupied_total,107585,96249,97076,101301,92810,97229,100237,98941,98999,95868,93728,Manhattan,3806
3603806,occupied_owner,37157,30772,27876,31262,29583,35167,32662,34820,39760,35993,32877,Manhattan,3806
3603806,occupied_renter,70428,65477,69200,70039,63227,62062,67575,64121,59239,59875,60851,Manhattan,3806
3603806,heating_total,107585,96249,97076,101301,92810,97229,100237,98941,98999,95868,93728,Manhattan,3806
3603806,heating_gas,32605,28375,37000,34466,28924,34090,37157,44156,48235,44515,48181,Manhattan,3806
3603806,heating_bottled,2278,1152,925,1448,1007,3246,3134,1631,1580,1570,1809,Manhattan,3806
3603806,heating_elect,16250,14119,15254,17456,22809,17525,23879,18661,14799,17904,17028,Manhattan,3806
3603806,heating_fuel_oil,51656,47514,40923,43057,33296,35930,30345,25921,26599,22698,19190,Manhattan,3806
3603806,heating_coal,140,246,0,116,447,0,0,68,0,0,0,Manhattan,3806
3603806,heating_wood,54,0,0,0,0,0,78,0,0,213,576,Manhattan,3806
3603806,heating_solar,0,58,189,113,0,0,0,0,116,295,0,Manhattan,3806
3603806,heating_other,3199,3421,1940,3168,2750,2969,2878,3989,3589,4767,3738,Manhattan,3806
3603806,heating_none,1403,1364,845,1477,3577,3469,2766,4515,4081,3906,3206,Manhattan,3806
3603806,med_grossrent,1709,1526,1817,1666,1775,1767,1802,2157,1916,2229,1984,Manhattan,3806
3603806,med_value,980200,999300,910800,892300,906900,1000001,995400,1195400,1274700,1213200,1632900,Manhattan,3806
3603807,med_age,37.5,38.3,37.4,38.1,35.9,36.5,37.1,37.4,37.3,39.9,37.5,Manhattan,3807
3603807,population,147472,134471,143051,141068,146996,149447,159606,140247,152455,165452,167290,Manhattan,3807
3603807,poverty_total,139292,130707,140010,137851,144061,146568,156448,137459,149216,162413,163496,Manhattan,3807
3603807,poverty,17698,15338,18384,15854,19723,19094,20690,17426,20576,18034,18147,Manhattan,3807
3603807,hhincome,81767,77845,83030,86276,100635,98561,102276,101550,101981,101080,120248,Manhattan,3807
3603807,occupied_owner_0.5less,13463,13776,14109,12428,14240,11778,15164,11724,14230,15218,13084,Manhattan,3807
3603807,occupied_owner_0.51_1,5989,4570,4775,6440,4907,5149,4840,5807,5970,7805,7507,Manhattan,3807
3603807,occupied_owner_1.01_1.5,302,312,145,147,326,218,269,149,507,265,265,Manhattan,3807
3603807,occupied_owner_1.51_2,525,277,0,417,257,107,372,55,358,1275,782,Manhattan,3807
3603807,occupied_owner_2plus,0,0,0,58,0,0,50,143,173,114,0,Manhattan,3807
3603807,occupied_renter_0.5less,34163,30673,33733,36740,34357,32469,32224,34551,33361,33556,33918,Manhattan,3807
3603807,occupied_renter_0.51_1,23616,23850,26982,25813,22792,30112,33123,26229,32700,31606,35639,Manhattan,3807
3603807,occupied_renter_1.01_1.5,869,752,1012,889,1027,1537,349,648,982,1006,1481,Manhattan,3807
3603807,occupied_renter_1.51_2,1826,1553,1735,968,977,1021,2564,2240,1681,2405,2253,Manhattan,3807
3603807,occupied_renter_2plus,334,212,34,50,474,371,171,0,90,219,0,Manhattan,3807
3603807,occupied_total,81087,75975,82525,83950,79357,82762,89126,81546,90052,93469,94929,Manhattan,3807
3603807,occupied_owner,20279,18935,19029,19490,19730,17252,20695,17878,21238,24677,21638,Manhattan,3807
3603807,occupied_renter,60808,57040,63496,64460,59627,65510,68431,63668,68814,68792,73291,Manhattan,3807
3603807,heating_total,81087,75975,82525,83950,79357,82762,89126,81546,90052,93469,94929,Manhattan,3807
3603807,heating_gas,22983,23763,30309,25772,29542,30465,29924,28999,31257,35273,34268,Manhattan,3807
3603807,heating_bottled,1277,727,582,813,772,1029,1233,941,938,1860,1979,Manhattan,3807
3603807,heating_elect,25275,26362,29421,25022,22347,26064,37558,33964,38924,37875,40792,Manhattan,3807
3603807,heating_fuel_oil,27620,22319,18856,29047,22448,20296,16243,12327,12621,12321,13446,Manhattan,3807
3603807,heating_coal,0,45,0,0,0,121,0,0,0,214,0,Manhattan,3807
3603807,heating_wood,52,47,0,29,59,0,0,0,0,0,0,Manhattan,3807
3603807,heating_solar,0,0,0,140,0,0,0,0,47,0,0,Manhattan,3807
3603807,heating_other,1969,1772,1832,1454,1870,1537,1716,2167,1481,2662,1575,Manhattan,3807
3603807,heating_none,1911,940,1525,1673,2319,3250,2452,3148,4784,3264,2869,Manhattan,3807
3603807,med_grossrent,1684,1622,1812,2001,2001,2001,2191,2232,2110,2088,2004,Manhattan,3807
3603807,med_value,794100,828100,962200,797500,887400,896000,901900,1102700,857000,844400,1071700,Manhattan,3807
3603808,med_age,38.7,35.3,34.6,35.7,36.5,38.4,37.8,35.6,37.1,36.9,36.4,Manhattan,3808
3603808,population,155527,145044,147757,141157,147069,143349,140575,141162,149674,143582,148482,Manhattan,3808
3603808,poverty_total,152468,143036,143553,135829,142450,138217,135554,135380,145054,NA,143705,Manhattan,3808
3603808,poverty,10457,10049,15754,12325,13325,14144,13605,9626,11624,NA,9320,Manhattan,3808
3603808,hhincome,98701,91120,101548,92430,108077,105625,106852,110401,112383,134898,154501,Manhattan,3808
3603808,occupied_owner_0.5less,18940,15464,15631,15461,18278,16543,17408,16319,20417,16552,17538,Manhattan,3808
3603808,occupied_owner_0.51_1,9321,6250,7151,8342,5600,8396,8631,7606,6963,8751,7363,Manhattan,3808
3603808,occupied_owner_1.01_1.5,418,89,167,218,0,178,0,110,191,729,355,Manhattan,3808
3603808,occupied_owner_1.51_2,0,61,644,260,383,178,742,149,723,529,228,Manhattan,3808
3603808,occupied_owner_2plus,0,0,0,95,0,0,129,277,0,0,128,Manhattan,3808
3603808,occupied_renter_0.5less,32701,29847,33728,34054,27674,29690,29075,25773,28357,26104,29774,Manhattan,3808
3603808,occupied_renter_0.51_1,20665,23754,21741,20015,22142,23876,18981,22960,21502,23439,20900,Manhattan,3808
3603808,occupied_renter_1.01_1.5,639,604,420,505,1243,428,251,1003,1250,551,1120,Manhattan,3808
3603808,occupied_renter_1.51_2,1351,1073,787,579,1394,979,1154,1597,1962,814,981,Manhattan,3808
3603808,occupied_renter_2plus,0,346,109,0,238,0,47,0,0,167,0,Manhattan,3808
3603808,occupied_total,84035,77488,NA,NA,NA,NA,NA,75794,81365,77636,NA,Manhattan,3808
3603808,occupied_owner,28679,21864,NA,NA,NA,NA,NA,24461,28294,26561,NA,Manhattan,3808
3603808,occupied_renter,55356,55624,NA,NA,NA,NA,NA,51333,53071,51075,NA,Manhattan,3808
3603808,heating_total,84035,77488,80378,79529,76952,80268,76418,75794,81365,77636,78387,Manhattan,3808
3603808,heating_gas,29662,32495,38321,32404,28088,30082,29135,27037,37743,35963,37687,Manhattan,3808
3603808,heating_bottled,684,1698,154,789,1520,1326,1453,1399,1813,1233,1256,Manhattan,3808
3603808,heating_elect,15974,16696,17234,29498,17586,20191,25838,29206,24019,22776,23184,Manhattan,3808
3603808,heating_fuel_oil,28453,21759,19453,13292,18052,16080,13237,11121,9942,9627,9012,Manhattan,3808
3603808,heating_coal,59,197,0,0,0,0,0,0,0,0,0,Manhattan,3808
3603808,heating_wood,0,0,0,0,0,0,0,118,0,128,150,Manhattan,3808
3603808,heating_solar,0,0,0,0,0,0,0,0,101,171,0,Manhattan,3808
3603808,heating_other,5264,3149,3325,1943,8649,8538,4408,3875,4341,5195,3819,Manhattan,3808
3603808,heating_none,3939,1494,1891,1603,3057,4051,2347,3038,3406,2543,3279,Manhattan,3808
3603808,med_grossrent,1904,1906,2001,2001,2001,2001,2443,2533,2445,2445,2780,Manhattan,3808
3603808,med_value,731800,724600,742600,684500,787400,729100,717500,764300,899000,883100,973000,Manhattan,3808
3603809,med_age,38.3,37.3,39.9,35.6,37.9,40.2,37.7,39.1,37.8,36.1,41.4,Manhattan,3809
3603809,population,162014,159009,165774,167050,163820,152453,164036,159296,160490,155408,167128,Manhattan,3809
3603809,poverty_total,156699,156862,159543,159929,156674,145128,156872,152248,153633,148335,159619,Manhattan,3809
3603809,poverty,40624,34766,45637,40107,46851,31656,46056,38791,41933,44449,38378,Manhattan,3809
3603809,hhincome,41254,42314,39162,40826,40133,41366,42268,41207,39584,48376,41302,Manhattan,3809
3603809,occupied_owner_0.5less,6111,6039,4782,6078,5799,5278,5069,5416,5729,4551,5406,Manhattan,3809
3603809,occupied_owner_0.51_1,2664,3035,2542,2176,2377,3460,2911,2460,2364,2712,2744,Manhattan,3809
3603809,occupied_owner_1.01_1.5,563,299,125,255,286,189,28,362,145,562,217,Manhattan,3809
3603809,occupied_owner_1.51_2,57,211,0,355,0,0,0,111,95,98,99,Manhattan,3809
3603809,occupied_owner_2plus,0,0,55,0,0,0,37,0,0,32,48,Manhattan,3809
3603809,occupied_renter_0.5less,32675,29555,29373,30811,33519,32546,34331,31815,28980,30261,40684,Manhattan,3809
3603809,occupied_renter_0.51_1,23270,26652,27571,27433,21131,28635,25637,30688,28043,29146,24864,Manhattan,3809
