boro,bctcb2010,cenblock10,comp2010ap,comp2010,comp2011,comp2012,comp2013,comp2014,comp2015,comp2016,comp2017,comp2018,comp2019,comp2020,filed,approved,permitted,withdrawn,inactive,cenunits10,total
Queens,41171003003.0,360811171003003,3.0,3.0,,,,,,-1.0,,2.0,,,10.0,,,,-4.0,37,41
Queens,41175003003.0,360811175003003,,,,,,,,,,,,,,,,,,0,0
Queens,41215003003.0,360811215003003,,,,,,,,,0.0,,,,,,,,,75,75
Queens,41223003003.0,360811223003003,,,,0.0,,,0.0,,,,,,,,1.0,,0.0,26,26
Queens,41227013003.0,360811227013003,,,,,,,,32.0,,,,,,,,,-1.0,157,189
Queens,41227023003.0,360811227023003,,,,,,,,,,,,,,,,,,180,180
Queens,41241003003.0,360811241003003,,,,,,,,,,,,,,,,,,41,41
Queens,41247003003.0,360811247003003,,,,,,,,,,,,0.0,,,0.0,,,36,36
Queens,41257003003.0,360811257003003,,,0.0,,,,,,,,,,,0.0,,,,25,25
Queens,41267003003.0,360811267003003,,,,,,,,,,,1.0,,1.0,,1.0,,,46,47
Queens,41277003003.0,360811277003003,,1.0,,-1.0,,,,,,0.0,,,,,1.0,,,24,23
Queens,41291023003.0,360811291023003,,,,,,,,,,0.0,,,0.0,,,,,22,22
Queens,41291033003.0,360811291033003,0.0,0.0,,,,,,,,,,,0.0,,,,,28,28
Queens,41301003003.0,360811301003003,,,,,,,,,,,,,,,,,,36,36
Queens,41333003003.0,360811333003003,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,0.0,34,34
Queens,41341003003.0,360811341003003,,,,,,,,,,,,,,,,,,25,25
Queens,41347003003.0,360811347003003,,,,,,,,,,,,,,,,,,0,0
Queens,41377003003.0,360811377003003,,,,,,,,,,,,,,,,,,0,0
Queens,41417003003.0,360811417003003,,,,,,,,,,,,0.0,,,,,,32,32
Queens,41429003003.0,360811429003003,1.0,1.0,,,,,,,,,,,,,,,,36,37
Queens,41441003003.0,360811441003003,,,,,,,,,,,,,,,,,,25,25
Queens,41459003003.0,360811459003003,,,0.0,,,,,,,,0.0,,,,,,,54,54
Queens,41479003003.0,360811479003003,,,,,,,,,,,,,,,,,,36,36
Queens,41483003003.0,360811483003003,,,,,,,,,,,,,,,,,,6,6
Queens,41579013003.0,360811579013003,,,,,,,0.0,,,,,,,,0.0,,0.0,29,29
Queens,41579023003.0,360811579023003,,,,,0.0,,,0.0,,,,,0.0,,,,,29,29
Queens,41579033003.0,360811579033003,0.0,0.0,,,,,,,,,,,,,,0.0,,7,7
Queens,41617003003.0,360811617003003,,,,,,,0.0,,,,,,,,,,,38,38
Queens,41621003003.0,360811621003003,,,,,,,,,,,,,,,,,,52,52
Queens,40004003004.0,360810004003004,,,2.0,,,,,,,,,,,,,,,47,49
Queens,40006003004.0,360810006003004,,,,,,,,,1.0,,,,,,,,,105,106
Queens,40007003004.0,360810007003004,,,,,,,,,,,42.0,,44.0,,,,,3,45
Queens,40014003004.0,360810014003004,,,,,,,,,,,,,,,,,,43,43
Queens,40033003004.0,360810033003004,,,,,,,,,,,,,,,,,,87,87
Queens,40054003004.0,360810054003004,,,,,,,,,,,,,,,,0.0,,76,76
Queens,40057003004.0,360810057003004,,,,,,,,,,,,,,,,,,8,8
Queens,40058003004.0,360810058003004,,,,,,,,1.0,,,,,,,,,,18,19
Queens,40062023004.0,360810062023004,,,,,,,,,,,,,,,,,,68,68
Queens,40117003004.0,360810117003004,,,,,,,,,,,,,,,,,0.0,77,77
Queens,40158013004.0,360810158013004,,,,,,,,,2.0,,,,,,12.0,,-1.0,103,105
Queens,40158023004.0,360810158023004,,,-2.0,3.0,,,,,,-2.0,-1.0,10.0,,,0.0,-1.0,1.0,135,143
Queens,40169003004.0,360810169003004,,,,,,,,,,,,,,,,,,5,5
Queens,40185023004.0,360810185023004,,,,,,,,,,,,,,,,,,0,0
Queens,40187003004.0,360810187003004,,,,,,,,,,,,,,,,,,0,0
Queens,40189003004.0,360810189003004,,,,,,,,,,,,,,,,,1.0,156,156
Queens,40214003004.0,360810214003004,,,,,,,,,,,,,,,,,,86,86
Queens,40232003004.0,360810232003004,,,1.0,,,,,,,,,,,,0.0,,,59,60
Queens,40243003004.0,360810243003004,1.0,1.0,,,,,,,,,,,,,1.0,,0.0,55,56
Queens,40245003004.0,360810245003004,,,82.0,,,,,15.0,,,,,,,,,,99,196
Queens,40249003004.0,360810249003004,,1.0,,,,,,,1.0,-1.0,,,,,7.0,,,89,89
Queens,40254003004.0,360810254003004,,,,,,,,,,,,,,,,,,134,134
Queens,40267003004.0,360810267003004,,,,,,,,,,,,,,,,,,45,45
Queens,40275003004.0,360810275003004,,,,,-2.0,,,,,,,,,,,,,30,28
Queens,40287003004.0,360810287003004,,,,,,,0.0,,,,,,,,,,0.0,1,1
Queens,40288003004.0,360810288003004,,,,,,,,,1.0,,,1.0,,,,,,28,30
Queens,40289003004.0,360810289003004,,,,,,,,,,,,,,,,,,0,0
Queens,40294003004.0,360810294003004,,,,4.0,,1.0,,,,,,,,,,1.0,,88,93
Queens,40309023004.0,360810309023004,,,,,,,,,,,0.0,,,,,,1.0,80,80
Queens,40309033004.0,360810309033004,,,1.0,,,,,,,,,0.0,,,,,1.0,77,78
Queens,40317003004.0,360810317003004,,,1.0,,,,,,,1.0,,,,,1.0,,1.0,145,147
Queens,40320003004.0,360810320003004,,,2.0,,,,,,,,,,,,,,,13,15
Queens,40330003004.0,360810330003004,1.0,1.0,,,,,,,,,,,,,,,,34,35
Queens,40358003004.0,360810358003004,,,,,,,,,,,,,,,,,,28,28
Queens,40394003004.0,360810394003004,,,,1.0,,,,2.0,,1.0,0.0,,,,3.0,2.0,0.0,63,67
Queens,40404003004.0,360810404003004,,,,,,,,,,,,,,,,,,0,0
Queens,40414003004.0,360810414003004,,,,,,,,,,2.0,,,0.0,,1.0,,0.0,26,28
Queens,40424003004.0,360810424003004,,,,,,,,,,,,,,,,,,16,16
Queens,40437023004.0,360810437023004,,,,,,,,,,,,,,,,,,0,0
Queens,40440003004.0,360810440003004,,,,,,,,,,0.0,,,,,,,,95,95
Queens,40443023004.0,360810443023004,,,,6.0,,,,,,,,1.0,,,,,1.0,67,74
Queens,40460003004.0,360810460003004,,,,,,,,,,1.0,,,17.0,,,17.0,,283,284
Queens,40478003004.0,360810478003004,,0.0,,,,,1.0,,,,,,,,,,,98,99
Queens,40479003004.0,360810479003004,,1.0,,,,,,,,,,1.0,1.0,0.0,,,,59,60
Queens,40484003004.0,360810484003004,,,,,,,,,,,,,,,,,,65,65
Queens,40485003004.0,360810485003004,,,,,,,,,,,,,,,,,,113,113
Queens,40492003004.0,360810492003004,,,,,,,,,,,,,,,,,,70,70
Queens,40496003004.0,360810496003004,,,,,,1.0,,,,,,,,,,,0.0,38,39
Queens,40499003004.0,360810499003004,,,,,,,,,,,,,,,,,,50,50
Queens,40512003004.0,360810512003004,,,,,,,,,,,,,,,,,,3,3
Queens,40515003004.0,360810515003004,,,,,,,,,,,,,1.0,,,,1.0,7,7
Queens,40531003004.0,360810531003004,,,,,,,,,,,,,,0.0,,,0.0,69,69
Queens,40540003004.0,360810540003004,2.0,2.0,,,1.0,,,,0.0,,0.0,,,,0.0,,,38,41
Queens,40542003004.0,360810542003004,,,,0.0,,0.0,,,,,,,,,,,,49,49
Queens,40567003004.0,360810567003004,,,,,,,,,,,1.0,,,,,,,51,52
Queens,40568003004.0,360810568003004,,,,,,,,,,,0.0,,,,,,0.0,23,23
Queens,40580003004.0,360810580003004,,,,,,,,0.0,,,,,,,,0.0,,24,24
Queens,40582003004.0,360810582003004,,,,,,,,,2.0,,,,,,,,,48,50
Queens,40585003004.0,360810585003004,,,,,,,,,,,,,,,,,,83,83
Queens,40589003004.0,360810589003004,,,,,,,,4.0,,,,,,,,,,89,93
Queens,40595003004.0,360810595003004,,,0.0,,,,,,,,,,,,2.0,,5.0,90,90
Queens,40613013004.0,360810613013004,,,,,,,,,,,,,,,,,,40,40
Queens,40616013004.0,360810616013004,,,,,,,,,0.0,,,,,,,,0.0,41,41
Queens,40626003004.0,360810626003004,,,,,,,,,,,,,,,,,0.0,17,17
Queens,40637003004.0,360810637003004,,,,,,,,,,,,,,,,,,27,27
Queens,40638003004.0,360810638003004,,,,,,,,,,,,,,,0.0,,,30,30
Queens,40654003004.0,360810654003004,,,,,,,,,,,,,,,,,,0,0
Queens,40656003004.0,360810656003004,,,,,,,,,,,,,,,,,12.0,26,26
Queens,40657033004.0,360810657033004,,,,,,,,,,,,,,,,,0.0,39,39
Queens,40663003004.0,360810663003004,,,,,,,,,,,,,,,,,,25,25
Queens,40664003004.0,360810664003004,,,,,,,,,,,,,,,,,,13,13
Queens,40679003004.0,360810679003004,,,,,,,,,,1.0,,,,,,,,84,85
Queens,40680003004.0,360810680003004,,,1.0,,,1.0,-1.0,,4.0,,,1.0,,,1.0,,1.0,56,62
Queens,40697023004.0,360810697023004,,,,,,,,,,,,,,0.0,,,,43,43
Queens,40707003004.0,360810707003004,,,,,,,,,,,,,,,,,,55,55
Queens,40723003004.0,360810723003004,,,,,,,,,,,,,,,,,,6,6
Queens,40779023004.0,360810779023004,0.0,0.0,,,,0.0,,,,,,,0.0,,1.0,,,54,54
Queens,40779043004.0,360810779043004,,,,,,,,,,,,,,,,,,92,92
Queens,40803013004.0,360810803013004,1.0,1.0,,,,,,,,,,,,,,,,65,66
Queens,40803023004.0,360810803023004,,,,,0.0,,,,,,,,,,1.0,,,26,26
Queens,40814003004.0,360810814003004,,,,,,,,,,1.0,,,,,,,,36,37
Queens,40818003004.0,360810818003004,,,,,1.0,,,,,,1.0,,,,0.0,,,61,63
Queens,40837003004.0,360810837003004,1.0,1.0,,0.0,,,,1.0,0.0,,,1.0,,,,,,54,57
Queens,40838003004.0,360810838003004,,,,,,,,,,,,,,,,,,59,59
Queens,40840003004.0,360810840003004,,,,,,,,,,,0.0,,,,,,0.0,69,69
Queens,40845003004.0,360810845003004,,,,,,,,,,,-1.0,0.0,2.0,,4.0,,,71,70
Queens,40889013004.0,360810889013004,11.0,11.0,,1.0,,,,,,1.0,-2.0,,,-1.0,8.0,,0.0,235,246
Queens,40916013004.0,360810916013004,-1.0,-1.0,,,,2.0,4.0,7.0,6.0,3.0,-1.0,0.0,,,4.0,6.0,3.0,48,68
Queens,40919003004.0,360810919003004,,,,,,,,,,,,,,,,,,77,77
Queens,40922003004.0,360810922003004,,,,,,,,0.0,,-1.0,,,,,1.0,,,13,12
Queens,40925003004.0,360810925003004,6.0,6.0,,,,,,0.0,,,,,,,,0.0,0.0,36,42
Queens,40928003004.0,360810928003004,1.0,1.0,,,,,,,,,,,,,,,,41,42
Queens,40934013004.0,360810934013004,,,,0.0,,,,,,,,,,,-1.0,,0.0,68,68
Queens,40934023004.0,360810934023004,,,,,,,,,,,,,,,0.0,,,21,21
Queens,40938003004.0,360810938003004,,,,,,,,,,,,,,,,,,0,0
Queens,40954003004.0,360810954003004,,,-1.0,,,,,,,,,,,,,,,1,0
Queens,40973003004.0,360810973003004,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,25,25
Queens,40991003004.0,360810991003004,0.0,0.0,,,,,,,,,,0.0,,,,0.0,0.0,13,13
Queens,40997013004.0,360810997013004,,,,,,,,,,,,,,,,,,152,152
Queens,40998013004.0,360810998013004,,,,,,,,,,,,,,,,,,0,0
Queens,41008023004.0,360811008023004,,,,,,,,,,,,,,,,,,3,3
Queens,41032023004.0,360811032023004,,,,,,-2.0,-1.0,,,,,,,,,,,62,59
Queens,41033003004.0,360811033003004,,,0.0,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,32,32
Queens,41039003004.0,360811039003004,,,,,,,,,,,0.0,,,,,,,10,10
Queens,41047003004.0,360811047003004,,,,,,,,,,,,,,,,,,41,41
Queens,41059003004.0,360811059003004,,,,,,,0.0,,,,,,,,0.0,,0.0,34,34
Queens,41085003004.0,360811085003004,,2.0,,1.0,,,,,-1.0,,,2.0,,,,,,45,47
Queens,41093003004.0,360811093003004,,,,,,,,0.0,,,,,,,,,,22,22
Queens,41097003004.0,360811097003004,,,,,,,,,,,,,,,,,,37,37
Queens,41099003004.0,360811099003004,,,,,0.0,,,,,,,,,,0.0,,,50,50
Queens,41113003004.0,360811113003004,,,,,,0.0,1.0,,,2.0,,,,,,,,26,29
Queens,41129003004.0,360811129003004,,,,,,,,,,,,,,,,,,26,26
Queens,41139003004.0,360811139003004,1.0,1.0,,,,,,,,,,,,,,,,32,33
Queens,41157003004.0,360811157003004,,,,1.0,,,,2.0,,,,1.0,,,1.0,,,170,174
Queens,41171003004.0,360811171003004,,,,,2.0,,,,,,,,,,,,,43,45
Queens,41175003004.0,360811175003004,,,,,,,,,,,,,,,,,,0,0
Queens,41215003004.0,360811215003004,,,,,,,,,,,,,1.0,,1.0,,,54,54
Queens,41223003004.0,360811223003004,,,0.0,0.0,,,,,,,0.0,,,,,,,32,32
Queens,41227013004.0,360811227013004,,,-1.0,23.0,,,,,8.0,,,,800.0,,,,,439,469
Queens,41227023004.0,360811227023004,,,,,,,,,,,,,,,,,,165,165
Queens,41241003004.0,360811241003004,,,0.0,,,,,,,,,,,,0.0,,,40,40
Queens,41247003004.0,360811247003004,,,,,,,,,,,,,,,0.0,,,42,42
Queens,41257003004.0,360811257003004,,,,,,,,,1.0,,,,,,,,,41,42
Queens,41267003004.0,360811267003004,0.0,0.0,,,,1.0,,,,,,,,,,,,48,49
Queens,41277003004.0,360811277003004,,,-1.0,,,,1.0,,,,,,,,0.0,,,20,20
Queens,41291023004.0,360811291023004,,,,,,,,,,,0.0,0.0,,,0.0,,,23,23
Queens,41291033004.0,360811291033004,0.0,0.0,,,,,0.0,0.0,1.0,,0.0,,0.0,,,0.0,,25,26
Queens,41301003004.0,360811301003004,,,,,,,,,,,,,,,,,,48,48
Queens,41333003004.0,360811333003004,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,0.0,,0.0,35,35
Queens,41341003004.0,360811341003004,,,,,,,,,,,,,,,,,,0,0
Queens,41347003004.0,360811347003004,,,,,,,,,,,,,,,,,,142,142
Queens,41377003004.0,360811377003004,1.0,1.0,,,,,,-1.0,,2.0,,,,,1.0,2.0,,36,38
Queens,41417003004.0,360811417003004,,,,,,0.0,,0.0,,0.0,,,,,,,,26,26
Queens,41429003004.0,360811429003004,-1.0,-1.0,1.0,,,2.0,,,,,,,,,,1.0,,25,27
Queens,41441003004.0,360811441003004,,,,,,0.0,,,,,,,,,,,,18,18
Queens,41459003004.0,360811459003004,,,,,,,,,,,1.0,0.0,,,,3.0,,45,46
Queens,41467003004.0,360811467003004,,,,,,,,,,,,,-1.0,,,,,55,55
Queens,41479003004.0,360811479003004,,,,,,,,,,,4.0,,,,,,,14,18
Queens,41507013004.0,360811507013004,,,,,,,,-1.0,,,1.0,,0.0,,0.0,0.0,,13,13
Queens,41529023004.0,360811529023004,,,-1.0,,-1.0,6.0,,,,,,,,,1.0,,1.0,22,26
Queens,41551023004.0,360811551023004,,,,,,,0.0,,,,,,,,0.0,,,12,12
Queens,41579013004.0,360811579013004,,,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,27,27
Queens,41579023004.0,360811579023004,,,0.0,,,,,,,,,,,,,,,31,31
Queens,41579033004.0,360811579033004,,,,,,0.0,,0.0,,,,,,,,,,24,24
Queens,41617003004.0,360811617003004,,,,,,,,,0.0,,,,,,,,,28,28
Queens,41621003004.0,360811621003004,,,,0.0,,,,,,,,,,,,,,47,47
Queens,40006003005.0,360810006003005,,,10.0,,,,,,,,,,,,2.0,,,58,68
Queens,40014003005.0,360810014003005,,,,,,,,,,,,,,,,,,59,59
Queens,40033003005.0,360810033003005,,,,,,,,,,,,,,,,,,38,38
Queens,40054003005.0,360810054003005,,,,,,,,,,,,,,,,,,77,77
Queens,40058003005.0,360810058003005,,,,,,,,,,,,,,,,,,3,3
Queens,40062023005.0,360810062023005,,,,,,,,,,,,,47.0,,46.0,27.0,30.0,40,40
Queens,40123013005.0,360810123013005,,1.0,1.0,,,,,,,2.0,,,,,1.0,0.0,,151,154
Queens,40158013005.0,360810158013005,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,57,57
Queens,40158023005.0,360810158023005,,,,,,,,,,0.0,,,,,,0.0,-1.0,43,43
Queens,40169003005.0,360810169003005,,,,,,,,,,,,,,,,2.0,12.0,0,0
Queens,40185023005.0,360810185023005,,,,,,,,,,,-2.0,,,10.0,,,,86,84
Queens,40198003005.0,360810198003005,,,,,,,,,,,,,,,,,1.0,32,32
Queens,40216003005.0,360810216003005,,,,,,,,,,,,,,,,,,0,0
Queens,40232003005.0,360810232003005,,,81.0,,,,,,,1.0,,,1.0,,,,,101,183
Queens,40243003005.0,360810243003005,,,,1.0,,,0.0,0.0,,1.0,,1.0,,,,1.0,1.0,75,78
Queens,40249003005.0,360810249003005,,,,,,0.0,,,,,,,,-2.0,,0.0,0.0,223,223
Queens,40254003005.0,360810254003005,,,,2.0,,,,-1.0,,,,,,,4.0,,,63,64
Queens,40267003005.0,360810267003005,,,,,,,,,,,,,,,,,,9,9
Queens,40275003005.0,360810275003005,,,,,,,,,,,,,,,,,,105,105
Queens,40287003005.0,360810287003005,,,,,,,,,,,,,,,,,,0,0
Queens,40288003005.0,360810288003005,,,0.0,,,,,0.0,1.0,0.0,,,1.0,1.0,0.0,,1.0,54,55
Queens,40289003005.0,360810289003005,,,,,,,,,,,,,,,,,,0,0
Queens,40294003005.0,360810294003005,,,,,,,1.0,,,,1.0,,,,,,4.0,30,32
Queens,40306003005.0,360810306003005,0.0,0.0,,,,,,,,,,,,,0.0,,,28,28
Queens,40309033005.0,360810309033005,,,0.0,,,,,,,,,,,,,,,69,69
Queens,40317003005.0,360810317003005,,1.0,,,,,,,,,,,,,,,,130,130
Queens,40320003005.0,360810320003005,,,,,,,1.0,,1.0,,,,,,,,,17,19
Queens,40329003005.0,360810329003005,,,,,,,,,,,,,,,,,,0,0
Queens,40330003005.0,360810330003005,,,,,,,,,,,,,,,,,1.0,17,17
Queens,40357003005.0,360810357003005,,,,,,,,,,,,,,,,,0.0,0,0
Queens,40358003005.0,360810358003005,,,,,,,,,,,,,,,,,,30,30
Queens,40394003005.0,360810394003005,,,,,,,,,,,,,,,,,,42,42
Queens,40404003005.0,360810404003005,0.0,0.0,,,,,,,,,,,,,,,,34,34
Queens,40409003005.0,360810409003005,,,,,,,-1.0,,,,,15.0,,,1.0,13.0,,181,195
Queens,40424003005.0,360810424003005,,,,,,,,,,,,,,,,,,20,20
Queens,40440003005.0,360810440003005,,,,,,,,,,,,,,,,,1.0,59,59
Queens,40443023005.0,360810443023005,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,86,89
Queens,40460003005.0,360810460003005,,,,,,,,,,,,,,,,,,0,0
Queens,40462003005.0,360810462003005,,,,,,,-1.0,,,-1.0,12.0,,14.0,,,,,96,106
Queens,40478003005.0,360810478003005,,,,,,,,,,3.0,,,,,,,,49,52
Queens,40479003005.0,360810479003005,0.0,0.0,,,,,,,1.0,,,1.0,2.0,,,,2.0,49,51
Queens,40484003005.0,360810484003005,,,,,,,,,,,,,1.0,,,,,86,86
Queens,40485003005.0,360810485003005,,,,,,,,-2.0,,,6.0,1.0,,,1.0,1.0,,69,74
Queens,40492003005.0,360810492003005,,,,,,,,,,,,,,,,,,45,45
Queens,40496003005.0,360810496003005,,,,,,,,,,,,,,,,,,25,25
Queens,40499003005.0,360810499003005,,,,,2.0,,0.0,-1.0,,,,7.0,0.0,,,0.0,-1.0,177,185
Queens,40512003005.0,360810512003005,,,,,,,,,,,,,,,,,,35,35
Queens,40531003005.0,360810531003005,,,,,,,,,,,,,,,,,0.0,16,16
Queens,40539003005.0,360810539003005,,,,,,,,,,,,,,,,,,71,71
Queens,40540003005.0,360810540003005,,,,,,,,,,-2.0,,4.0,,,,,,21,23
Queens,40542003005.0,360810542003005,,,,,,,,,,,,,,,,,0.0,50,50
Queens,40568003005.0,360810568003005,,,,,,,,,,,,,,,,,,23,23
Queens,40580003005.0,360810580003005,,,0.0,,,,,,,0.0,,,,,,,,38,38
Queens,40582003005.0,360810582003005,,,,,,,,1.0,,,,,,,,,,36,37
Queens,40585003005.0,360810585003005,,,,,,,,,,,,,,0.0,,,,100,100
Queens,40595003005.0,360810595003005,,,,,,,,,,,,,,,,,,114,114
Queens,40613013005.0,360810613013005,,,,1.0,,,,,,,,,,,,,,151,152
Queens,40616013005.0,360810616013005,,,,,,,,,,,,,,,,,,37,37
Queens,40626003005.0,360810626003005,,,,,,,,,,,,,,,0.0,,,18,18
Queens,40637003005.0,360810637003005,,,,,,,,,,,,,,,,,,36,36
Queens,40638003005.0,360810638003005,,,,,,,,,,0.0,,,,,,,,16,16
Queens,40654003005.0,360810654003005,,,,,,,,,,,,,,,,,,30,30
Queens,40656003005.0,360810656003005,,,,1.0,,,,,,,,1.0,,,,,,42,44
Queens,40657033005.0,360810657033005,,,,,,,,,,,,,,,,,0.0,34,34
Queens,40663003005.0,360810663003005,,,,,,,,,,,,,,,,,,5,5
Queens,40664003005.0,360810664003005,,,,,,,,,,,,,1.0,,,,,37,37
Queens,40679003005.0,360810679003005,,,,,,,,,,,,,,,,,,45,45
Queens,40680003005.0,360810680003005,,,,,,,,,,1.0,1.0,,,,0.0,,,35,37
Queens,40697023005.0,360810697023005,1.0,1.0,-1.0,,,,0.0,1.0,,-1.0,,,1.0,,0.0,,,56,56
Queens,40707003005.0,360810707003005,,,,,,,,0.0,,,,,,,,,,63,63
Queens,40723003005.0,360810723003005,,,,,,,,,,,,,,,,,,25,25
Queens,40779023005.0,360810779023005,,,,-1.0,0.0,0.0,-1.0,1.0,1.0,,,,1.0,0.0,,,,55,55
Queens,40779043005.0,360810779043005,,,,,,,,,,,,,,,,,,150,150
Queens,40803013005.0,360810803013005,-1.0,8.0,,3.0,,,,,,,,,,,,,,48,50
Queens,40803023005.0,360810803023005,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,34,40
Queens,40814003005.0,360810814003005,,,,,,,,,,,,,,,1.0,,,22,22
Queens,40818003005.0,360810818003005,,,,,,,,,,,2.0,,,,,,1.0,68,70
Queens,40837003005.0,360810837003005,,,,,,,2.0,,,,,,,,,,,53,55
Queens,40838003005.0,360810838003005,,,,,1.0,,,,,,,,,,,,,60,61
Queens,40845003005.0,360810845003005,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,43,46
Queens,40892003005.0,360810892003005,,,,,,,,,,,,,,,,,,23,23
Queens,40916013005.0,360810916013005,,,,,,,3.0,1.0,-2.0,2.0,,,,,,0.0,-1.0,50,54
Queens,40922003005.0,360810922003005,,,0.0,,,,,,,,,0.0,1.0,,,,,12,12
Queens,40925003005.0,360810925003005,,,,-1.0,,-1.0,0.0,,,0.0,1.0,2.0,3.0,16.0,-1.0,3.0,2.0,72,73
Queens,40928003005.0,360810928003005,,,,,,,,,,,,,,,,,,42,42
Queens,40934013005.0,360810934013005,,,,,,,,,,,,,,,-1.0,,,69,69
Queens,40934023005.0,360810934023005,,,,,,,,,,,,,,,,,,17,17
Queens,40938003005.0,360810938003005,,,,,,,,,,,,,,,,,,34,34
Queens,40954003005.0,360810954003005,,,,,,,,,-1.0,,,,,,0.0,,,33,32
Queens,40973003005.0,360810973003005,0.0,0.0,,0.0,,,,,0.0,,,,,,0.0,,0.0,25,25
Queens,40991003005.0,360810991003005,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,1.0,,,,0.0,28,28
Queens,40998013005.0,360810998013005,,,,,,,,,,,,,,,,,,52,52
Queens,41008023005.0,360811008023005,,,,,,,,,,,,,,,,,,47,47
Queens,41017003005.0,360811017003005,,,,,,,,,,,,,,,,,,0,0
Queens,41032013005.0,360811032013005,,,,,,,,,,,,,,,21.0,,0.0,18,18
Queens,41032023005.0,360811032023005,,,-13.0,,14.0,,,,2.0,,,,-1.0,,,,,257,260
Queens,41033003005.0,360811033003005,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,38,38
Queens,41047003005.0,360811047003005,,,,,,,-1.0,,,1.0,2.0,,,,,,,55,57
Queens,41059003005.0,360811059003005,,,,,,,,,0.0,0.0,,,,,,,,34,34
Queens,41085003005.0,360811085003005,,,,,,,,0.0,,,,0.0,0.0,,,,0.0,72,72
Queens,41093003005.0,360811093003005,,,,,0.0,,,,,,,0.0,,,0.0,-2.0,,23,23
Queens,41097003005.0,360811097003005,,,,,,,,,,,,,,0.0,0.0,0.0,,8,8
Queens,41099003005.0,360811099003005,,,,,,,,,,,,,,,,,,48,48
Queens,41113003005.0,360811113003005,-1.0,-1.0,1.0,2.0,,,0.0,,-1.0,0.0,2.0,2.0,,0.0,,2.0,1.0,45,50
Queens,41129003005.0,360811129003005,,,,,,,,,,,,,,,,,,16,16
Queens,41139003005.0,360811139003005,,,,,,,,,,,,,,,,,,88,88
Queens,41157003005.0,360811157003005,-1.0,-1.0,,,,,,,,,,,,,,,,45,44
Queens,41171003005.0,360811171003005,,,,,,1.0,1.0,,,,,,,,1.0,,,146,148
Queens,41175003005.0,360811175003005,,,,,,,,,,,,,,,,,,0,0
Queens,41215003005.0,360811215003005,,,-1.0,,,,2.0,,,,,,,,1.0,0.0,0.0,78,79
Queens,41223003005.0,360811223003005,,,,,,,,,,0.0,1.0,,,,1.0,,,30,31
Queens,41241003005.0,360811241003005,,,,1.0,-1.0,2.0,,,1.0,,,,0.0,,,,,52,55
Queens,41247003005.0,360811247003005,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,,,48,48
Queens,41267003005.0,360811267003005,,,,,,,,,,,,,,,,,,44,44
Queens,41277003005.0,360811277003005,,,,-1.0,0.0,0.0,,,,,,,,,1.0,,0.0,27,26
Queens,41291023005.0,360811291023005,,,,,,0.0,,,,,,,,,,,,23,23
Queens,41291033005.0,360811291033005,0.0,0.0,,,,,0.0,,,,,,,,1.0,,,24,24
Queens,41301003005.0,360811301003005,,,,,,,,,,,,,,,,,,0,0
Queens,41333003005.0,360811333003005,,,0.0,0.0,,,,0.0,,0.0,,,,,,0.0,,38,38
Queens,41341003005.0,360811341003005,,,,,,,,,,,,,,,,,,29,29
Queens,41377003005.0,360811377003005,-1.0,-1.0,2.0,,,,,,,1.0,1.0,,,,,,,33,36
Queens,41385013005.0,360811385013005,,,,,,,,,,,,,,,,,,0,0
Queens,41429003005.0,360811429003005,,,,,,0.0,0.0,,,,,,,,,,,26,26
Queens,41441003005.0,360811441003005,-1.0,-1.0,,,,,,,,,,,,,,0.0,1.0,25,24
Queens,41459003005.0,360811459003005,,,,,,,,,,,,,,,,,,46,46
Queens,41467003005.0,360811467003005,,,,,,,,,,,,,,,,,,28,28
Queens,41483003005.0,360811483003005,,,,,,1.0,,,,,,,,,,,,5,6
Queens,41529023005.0,360811529023005,,,2.0,,,,,,,,1.0,,,,1.0,,,12,15
Queens,41579013005.0,360811579013005,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,27,27
Queens,41579023005.0,360811579023005,,,,,,,,,,,,,,,,,,0,0
Queens,41579033005.0,360811579033005,,,,,,,,,0.0,,,0.0,,,1.0,,,24,24
Queens,41617003005.0,360811617003005,,,,,,,,,,,,,,,,,,18,18
Queens,41621003005.0,360811621003005,,,,,,,,,,,,,,,,,1.0,57,57
Queens,40006003006.0,360810006003006,,,,,,,,,,,,,,,,,,0,0
Queens,40007003006.0,360810007003006,,,-1.0,,188.0,,,-3.0,,,,-2.0,,,6.0,,190.0,44,226
Queens,40033003006.0,360810033003006,,,,,,,,,,,,,,,,,,0,0
Queens,40054003006.0,360810054003006,,,,,,,,,,,,,,,,,,73,73
