boro,bct2010,centract10,comp2010ap,comp2010,comp2011,comp2012,comp2013,comp2014,comp2015,comp2016,comp2017,comp2018,comp2019,comp2020,filed,approved,permitted,withdrawn,inactive,cenunits10,adjunits10,total,totaladj
Staten Island,5002900,36085002900.0,116.0,114.0,2.0,6.0,3.0,-2.0,2.0,0.0,3.0,0.0,5.0,6.0,9.0,1.0,2.0,2.0,2.0,1904,1904,2045,2045
Staten Island,5003300,36085003300.0,,0.0,6.0,-1.0,1.0,0.0,0.0,4.0,0.0,0.0,,,1.0,7.0,0.0,0.0,12.0,1450,1450,1460,1460
Queens,4010100,36081010100.0,3.0,5.0,1.0,15.0,5.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,4.0,2.0,2.0,1173,1212,1205,1244
Queens,4009700,36081009700.0,4.0,4.0,1.0,5.0,2.0,0.0,2.0,5.0,0.0,1.0,,0.0,-1.0,0.0,11.0,2.0,6.0,1710,1756,1730,1776
Staten Island,5013301,36085013301.0,,,,,,,,,,,,,,,,,,635,635,635,635
Staten Island,5018702,36085018702.0,3.0,3.0,1.0,2.0,0.0,-1.0,-1.0,4.0,9.0,1.0,1.0,1.0,4.0,-1.0,24.0,1.0,7.0,2365,2365,2385,2385
Bronx,2035100,36005035100.0,,,,5.0,34.0,,,44.0,-2.0,,5.0,,21.0,3.0,107.0,133.0,3.0,1170,1170,1256,1256
Bronx,2033800,36005033800.0,1.0,1.0,-2.0,0.0,,,12.0,-2.0,,,16.0,-2.0,27.0,14.0,1.0,1.0,10.0,1452,1452,1475,1475
Brooklyn,3116600,36047116600.0,1.0,4.0,,,2.0,-2.0,,3.0,1.0,60.0,4.0,32.0,-2.0,26.0,51.0,28.0,32.0,995,995,1096,1096
Brooklyn,3116800,36047116800.0,4.0,4.0,,,0.0,,3.0,0.0,,9.0,-6.0,108.0,7.0,-2.0,42.0,15.0,-8.0,690,690,808,808
Brooklyn,3042500,36047042500.0,17.0,41.0,1.0,1.0,4.0,,8.0,-9.0,20.0,16.0,15.0,25.0,79.0,8.0,36.0,8.0,5.0,1027,1027,1125,1125
Brooklyn,3038900,36047038900.0,15.0,15.0,5.0,-2.0,-6.0,4.0,12.0,57.0,143.0,17.0,-2.0,88.0,70.0,48.0,69.0,119.0,3.0,1141,1141,1472,1472
Brooklyn,3039100,36047039100.0,0.0,58.0,146.0,-1.0,38.0,60.0,23.0,44.0,3.0,1049.0,660.0,18.0,52.0,94.0,22.0,105.0,23.0,887,887,2927,2927
Staten Island,5020804,36085020804.0,13.0,13.0,18.0,4.0,13.0,23.0,14.0,-1.0,1.0,21.0,-2.0,12.0,5.0,3.0,32.0,1.0,1.0,2029,2029,2145,2145
Brooklyn,3087200,36047087200.0,,,1.0,,,,1.0,,,1.0,,,,,,1.0,1.0,1107,1107,1110,1110
Brooklyn,3087401,36047087401.0,8.0,13.0,-1.0,-2.0,0.0,,-5.0,-2.0,12.0,6.0,1.0,13.0,27.0,33.0,41.0,-1.0,8.0,1428,1428,1458,1458
Manhattan,1014700,36061014700.0,0.0,0.0,5.0,,,0.0,,,,,,,,0.0,0.0,,,1718,1718,1723,1723
Manhattan,1013600,36061013600.0,,,0.0,1.0,,0.0,-5.0,3.0,-39.0,-42.0,-31.0,,4.0,0.0,-2.0,0.0,17.0,9658,9658,9545,9545
Brooklyn,3003300,36047003300.0,-2.0,-2.0,2.0,-5.0,324.0,1.0,0.0,586.0,-1.0,306.0,-2.0,-1.0,574.0,1.0,-2.0,6.0,10.0,1402,1402,2610,2610
Brooklyn,3072400,36047072400.0,,,,,,,,,,,,,,1.0,0.0,,,676,676,676,676
Brooklyn,3094402,36047094402.0,,,,,,,,,,,,,,,,,,1187,1187,1187,1187
Brooklyn,3110400,36047110400.0,0.0,0.0,,0.0,-2.0,,8.0,2.0,,,,,9.0,8.0,6.0,4.0,3.0,1797,1797,1805,1805
Brooklyn,3112200,36047112200.0,2.0,2.0,27.0,2.0,0.0,,53.0,8.0,0.0,,,0.0,1.0,4.0,2.0,1.0,3.0,1182,1182,1274,1274
Queens,4005200,36081005200.0,,,6.0,,,1.0,0.0,,4.0,6.0,7.0,,3.0,,5.0,,1.0,851,851,875,875
Queens,4005400,36081005400.0,2.0,2.0,0.0,,,,2.0,,,1.0,0.0,,-1.0,18.0,1.0,1.0,37.0,1714,1714,1719,1719
Brooklyn,3111600,36047111600.0,,,2.0,0.0,2.0,-1.0,1.0,1.0,1.0,-1.0,,,0.0,0.0,20.0,,0.0,1076,1076,1081,1081
Brooklyn,3112000,36047112000.0,0.0,2.0,,-1.0,-1.0,,,-1.0,,1.0,1.0,-2.0,6.0,,8.0,0.0,3.0,1219,1219,1216,1216
Brooklyn,3095600,36047095600.0,,,,,0.0,,,,0.0,,,,,,,,-2.0,1330,1330,1330,1330
Brooklyn,3098800,36047098800.0,,,,1.0,,-2.0,,,1.0,,0.0,0.0,2.0,2.0,0.0,,0.0,1086,1086,1086,1086
Brooklyn,3099000,36047099000.0,,,,,,0.0,0.0,,,,,,,,0.0,-2.0,2.0,503,503,503,503
Manhattan,1022900,36061022900.0,0.0,0.0,80.0,7.0,-2.0,,,85.0,,-6.0,7.0,,,0.0,10.0,1.0,-1.0,3164,3164,3335,3335
Manhattan,1023300,36061023300.0,,,1.0,0.0,1.0,11.0,0.0,47.0,1.0,-2.0,1.0,0.0,2.0,,7.0,-24.0,-6.0,2566,2566,2626,2626
Manhattan,1022000,36061022000.0,44.0,48.0,26.0,-2.0,17.0,41.0,-17.0,-1.0,10.0,-11.0,0.0,3.0,14.0,-4.0,24.0,-28.0,2.0,2648,2648,2758,2758
Brooklyn,3101200,36047101200.0,,,,,,0.0,,,,0.0,,,,0.0,1.0,0.0,0.0,756,756,756,756
Brooklyn,3081600,36047081600.0,,-1.0,0.0,0.0,,,,,,,-1.0,,0.0,5.0,2.0,0.0,,980,980,979,979
Manhattan,1003100,36061003100.0,,,,6.0,,33.0,,0.0,0.0,14.0,258.0,,1.0,1.0,50.0,6.0,69.0,856,856,1167,1167
Manhattan,1016400,36061016400.0,-1.0,-1.0,231.0,,,266.0,89.0,,,,-18.0,,0.0,-6.0,178.0,,,2425,2425,2992,2992
Manhattan,1015802,36061015802.0,0.0,298.0,-10.0,,,11.0,0.0,-1.0,,,,,,0.0,,,10.0,1744,1744,1744,1744
Manhattan,1018000,36061018000.0,,37.0,45.0,,16.0,95.0,,,25.0,,,1.0,32.0,0.0,24.0,1.0,108.0,2937,2937,3119,3119
Manhattan,1018200,36061018200.0,41.0,41.0,63.0,29.0,2.0,91.0,,,32.0,0.0,,0.0,0.0,,15.0,19.0,14.0,2695,2695,2953,2953
Manhattan,1002201,36061002201.0,248.0,303.0,0.0,0.0,,0.0,,78.0,102.0,0.0,0.0,2.0,8.0,,26.0,4.0,6.0,2806,2806,3236,3236
Manhattan,1002202,36061002202.0,4.0,4.0,10.0,-4.0,0.0,170.0,0.0,0.0,,,,7.0,75.0,,100.0,0.0,1.0,1156,1156,1343,1343
Brooklyn,3049100,36047049100.0,8.0,8.0,9.0,8.0,,10.0,3.0,26.0,2.0,45.0,21.0,0.0,75.0,586.0,75.0,71.0,233.0,2660,2660,2792,2792
Brooklyn,3050700,36047050700.0,35.0,35.0,-1.0,,14.0,17.0,15.0,34.0,6.0,72.0,71.0,51.0,124.0,25.0,135.0,81.0,56.0,532,532,846,846
Manhattan,1020901,36061020901.0,,,0.0,,,,-26.0,-10.0,0.0,,23.0,,,,183.0,76.0,0.0,1555,1555,1542,1542
Brooklyn,3050900,36047050900.0,,,4.0,1.0,83.0,0.0,-2.0,108.0,3.0,148.0,2.0,3.0,12.0,,55.0,46.0,39.0,700,700,1050,1050
Bronx,2024502,36005024502.0,,,,,,-2.0,,,,,,,,,,,2.0,1169,1169,1167,1167
Brooklyn,3088400,36047088400.0,,,,,,,,,,,,6.0,0.0,,,,2.0,2106,2106,2112,2112
Brooklyn,3089200,36047089200.0,,,0.0,4.0,,,,,0.0,,,,,,10.0,0.0,4.0,1548,1548,1552,1552
Brooklyn,3089400,36047089400.0,,,-1.0,,1.0,,,-1.0,,,8.0,129.0,4.0,,21.0,1.0,-1.0,1261,1261,1397,1397
Brooklyn,3090000,36047090000.0,,,4.0,6.0,,,,2.0,,-1.0,10.0,,-1.0,,13.0,1.0,-1.0,2021,2021,2042,2042
Manhattan,1008900,36061008900.0,14.0,14.0,0.0,-7.0,20.0,-9.0,7.0,-5.0,0.0,160.0,0.0,-1.0,-2.0,-3.0,14.0,-11.0,-31.0,3458,3458,3637,3637
Manhattan,1009300,36061009300.0,0.0,14.0,162.0,-4.0,0.0,-5.0,,-1.0,-10.0,-38.0,,,0.0,,-7.0,,0.0,5579,5579,5683,5683
Manhattan,1011100,36061011100.0,207.0,207.0,-2.0,91.0,2.0,0.0,78.0,0.0,0.0,304.0,-48.0,,4.0,0.0,93.0,-120.0,-24.0,2451,2451,3083,3083
Manhattan,1022301,36061022301.0,0.0,0.0,,,,,,,23.0,,,-1.0,0.0,,,2.0,1.0,2446,2446,2468,2468
Brooklyn,3037100,36047037100.0,,,-1.0,4.0,,-1.0,-1.0,6.0,7.0,12.0,8.0,9.0,0.0,39.0,49.0,67.0,14.0,1696,1696,1739,1739
Brooklyn,3037900,36047037900.0,0.0,0.0,0.0,-2.0,2.0,6.0,5.0,,-1.0,-3.0,0.0,50.0,,-1.0,17.0,4.0,14.0,1566,1566,1623,1623
Bronx,2043100,36005043100.0,-4.0,-4.0,-2.0,70.0,32.0,0.0,-1.0,,-2.0,2.0,,,0.0,12.0,24.0,,82.0,3551,3551,3646,3646
Brooklyn,3033500,36047033500.0,,,,-4.0,,,,,,,-1.0,,0.0,-1.0,-3.0,-3.0,-2.0,904,904,899,899
Brooklyn,3035300,36047035300.0,4.0,4.0,3.0,5.0,6.0,0.0,-1.0,-1.0,-1.0,-1.0,5.0,2.0,2.0,1.0,-1.0,9.0,55.0,2008,2008,2029,2029
Brooklyn,3029900,36047029900.0,-2.0,-2.0,,2.0,0.0,,5.0,14.0,4.0,123.0,12.0,10.0,47.0,6.0,45.0,-1.0,7.0,972,972,1140,1140
Queens,4003400,36081003400.0,,,0.0,-2.0,1.0,1.0,1.0,1.0,,,3.0,,2.0,6.0,2.0,1.0,2.0,690,690,695,695
Brooklyn,3118600,36047118600.0,1.0,1.0,8.0,,,,,,-2.0,,-2.0,2.0,,7.0,9.0,3.0,2.0,901,901,908,908
Brooklyn,3035500,36047035500.0,,,,,,,,0.0,,,4.0,35.0,7.0,8.0,0.0,16.0,22.0,2016,2016,2055,2055
Brooklyn,3088200,36047088200.0,,,,,1.0,,-1.0,0.0,0.0,,0.0,0.0,0.0,1.0,3.0,-1.0,2.0,2674,2674,2674,2674
Bronx,2033600,36005033600.0,3.0,3.0,,,,,0.0,,,0.0,-6.0,,5.0,25.0,31.0,,0.0,2639,2639,2636,2636
Bronx,2037600,36005037600.0,,6.0,,,0.0,,,,,,,2.0,0.0,,0.0,,3.0,850,850,852,852
Bronx,2034800,36005034800.0,,,2.0,,4.0,8.0,2.0,0.0,23.0,-3.0,12.0,,8.0,3.0,12.0,,8.0,2180,2180,2228,2228
Bronx,2036400,36005036400.0,,,,,,0.0,,,,-2.0,2.0,,-1.0,1.0,2.0,-1.0,1.0,935,935,935,935
Manhattan,1019300,36061019300.0,,,,1.0,,,,,15.0,-5.0,,117.0,48.0,-15.0,206.0,0.0,0.0,4324,4324,4452,4452
Manhattan,1007500,36061007500.0,2.0,3.0,0.0,-6.0,,4.0,86.0,-1.0,-90.0,-3.0,2.0,0.0,0.0,-6.0,2.0,3.0,87.0,2653,2653,2647,2647
Brooklyn,3066200,36047066200.0,0.0,0.0,1.0,3.0,0.0,0.0,-1.0,-3.0,,6.0,,,,,5.0,0.0,3.0,647,647,653,653
Brooklyn,3069800,36047069800.0,1.0,1.0,,,,1.0,,,,,,0.0,,0.0,0.0,,54.0,509,509,511,511
Brooklyn,3101800,36047101800.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,803,803,803,803
Brooklyn,3105804,36047105804.0,,,,,,,,174.0,,,,,,,,,,3062,3062,3236,3236
Queens,4023500,36081023500.0,0.0,1.0,0.0,6.0,0.0,-2.0,-8.0,3.0,,,6.0,10.0,7.0,10.0,3.0,1.0,6.0,2679,2698,2694,2713
Queens,4056700,36081056700.0,,,,,0.0,,2.0,0.0,1.0,,2.0,2.0,0.0,0.0,0.0,2.0,4.0,1603,1603,1610,1610
Queens,4005000,36081005000.0,,,,,,,,,,,,,,,,,,7,7,7,7
Queens,4022900,36081022900.0,,,0.0,,,,,,,,,,,,,,,8,8,8,8
Brooklyn,3040500,36047040500.0,,1.0,0.0,4.0,-1.0,14.0,,,57.0,18.0,0.0,,11.0,14.0,9.0,11.0,4.0,602,602,694,694
Staten Island,5027704,36085027704.0,11.0,13.0,5.0,18.0,13.0,2.0,2.0,2.0,1.0,,,8.0,0.0,,0.0,2.0,2.0,1576,1576,1638,1638
Staten Island,5019700,36085019700.0,1.0,1.0,1.0,3.0,,0.0,0.0,0.0,1.0,0.0,1.0,,,,0.0,0.0,0.0,723,723,730,730
Brooklyn,3085600,36047085600.0,2.0,2.0,2.0,,,,,,-2.0,,,,11.0,4.0,29.0,,2.0,1476,1476,1478,1478
Brooklyn,3085800,36047085800.0,14.0,14.0,1.0,,-1.0,3.0,,,,,,,,,,,4.0,860,860,877,877
Brooklyn,3085200,36047085200.0,,,,,,,,,,,,,,,,,,10,10,10,10
Brooklyn,3086000,36047086000.0,7.0,7.0,1.0,,,,0.0,,,,,,0.0,0.0,5.0,0.0,1.0,1271,1271,1279,1279
Bronx,2041400,36005041400.0,,0.0,1.0,56.0,-5.0,0.0,,,0.0,4.0,-1.0,36.0,171.0,80.0,94.0,0.0,0.0,1851,1851,1942,1942
Bronx,2044200,36005044200.0,6.0,6.0,,-1.0,,2.0,-1.0,-2.0,,,12.0,3.0,73.0,,3.0,1.0,14.0,1368,1368,1387,1387
Bronx,2044400,36005044400.0,,,-1.0,0.0,2.0,1.0,,1.0,,2.0,2.0,2.0,,,0.0,-1.0,2.0,1396,1396,1405,1405
Queens,4157102,36081157102.0,1.0,2.0,3.0,1.0,-1.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,3.0,1.0,2.0,-1.0,4.0,600,600,611,611
Queens,4062900,36081062900.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,,,,2.0,0.0,2.0,,0.0,1118,1118,1119,1119
Staten Island,5015100,36085015100.0,-1.0,-1.0,1.0,-2.0,0.0,1.0,7.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,2087,2087,2099,2099
Queens,4063900,36081063900.0,-1.0,-1.0,-1.0,,,,,,0.0,1.0,,,1.0,,1.0,,1.0,1151,1151,1150,1150
Brooklyn,3041100,36047041100.0,,-3.0,2.0,,1.0,4.0,8.0,15.0,11.0,5.0,-4.0,9.0,9.0,15.0,62.0,4.0,30.0,1296,1296,1347,1347
Queens,4055900,36081055900.0,,,,,,1.0,,,0.0,0.0,,,5.0,0.0,63.0,7.0,6.0,430,430,431,431
Brooklyn,3040700,36047040700.0,,,,,,,,,,,,,,,,,,5,5,5,5
Brooklyn,3040900,36047040900.0,,8.0,-2.0,7.0,0.0,0.0,,29.0,-2.0,10.0,,3.0,7.0,,13.0,-1.0,55.0,1285,1285,1330,1330
Brooklyn,3043700,36047043700.0,60.0,61.0,0.0,3.0,4.0,41.0,19.0,-2.0,17.0,42.0,31.0,15.0,11.0,4.0,35.0,49.0,5.0,1761,1761,1991,1991
Queens,4055500,36081055500.0,,,,-1.0,,2.0,,0.0,,,0.0,,,3.0,,1.0,30.0,700,700,701,701
Bronx,2019900,36005019900.0,,,6.0,,2.0,,,0.0,-2.0,-2.0,31.0,,157.0,-1.0,45.0,0.0,3.0,2814,2814,2849,2849
Bronx,2013000,36005013000.0,,2.0,,,0.0,,,,,2.0,,,,,,,,482,482,484,484
Queens,4099802,36081099802.0,3.0,1.0,,1.0,,4.0,,,3.0,2.0,0.0,15.0,8.0,,8.0,-4.0,-4.0,2954,2954,2982,2982
Bronx,2014500,36005014500.0,130.0,130.0,112.0,,31.0,6.0,0.0,,-1.0,102.0,56.0,190.0,,28.0,29.0,,-1.0,2027,2027,2653,2653
Bronx,2023704,36005023704.0,42.0,42.0,,,,,,1.0,,93.0,,,,-1.0,17.0,88.0,,1372,1372,1508,1508
Bronx,2021301,36005021301.0,48.0,48.0,-1.0,,,,,,,,-3.0,,71.0,116.0,48.0,,,410,410,454,454
Bronx,2021502,36005021502.0,0.0,0.0,1.0,1.0,0.0,64.0,,,8.0,0.0,,,43.0,64.0,,33.0,4.0,2062,2062,2136,2136
Bronx,2021700,36005021700.0,,,,,,,61.0,-1.0,33.0,,-2.0,7.0,406.0,-2.0,191.0,105.0,382.0,1876,1876,1974,1974
Manhattan,1021400,36061021400.0,,,,,,,,,,,,,,,,,,1967,1967,1967,1967
Bronx,2040900,36005040900.0,,,,,,,0.0,,,0.0,,,,,,,,1475,1475,1475,1475
Bronx,2042100,36005042100.0,,,,,,,,,,,,-2.0,,0.0,,0.0,-39.0,2390,2390,2388,2388
Brooklyn,3046202,36047046202.0,-3.0,-3.0,1.0,1.0,0.0,-1.0,,0.0,0.0,,,0.0,-1.0,0.0,-3.0,0.0,-3.0,684,684,682,682
Bronx,2019500,36005019500.0,,,,,,,0.0,,,,,,1.0,1.0,22.0,,2.0,2694,2694,2694,2694
Queens,4086900,36081086900.0,6.0,6.0,17.0,-1.0,-3.0,23.0,-2.0,37.0,-10.0,64.0,99.0,12.0,188.0,12.0,454.0,-4.0,31.0,804,804,1046,1046
Queens,4090700,36081090700.0,-3.0,-2.0,-2.0,-2.0,-7.0,-2.0,-3.0,0.0,0.0,0.0,-1.0,,,,10.0,0.0,0.0,475,475,455,455
Bronx,2014900,36005014900.0,2.0,2.0,8.0,-1.0,,99.0,,20.0,8.0,0.0,-1.0,17.0,,-2.0,29.0,1.0,4.0,1563,1563,1715,1715
Brooklyn,3080800,36047080800.0,,,0.0,,209.0,,,293.0,,,,,,,,,,172,172,674,674
Brooklyn,3081000,36047081000.0,,,24.0,,0.0,8.0,7.0,90.0,1.0,,2.0,20.0,24.0,5.0,55.0,17.0,3.0,960,960,1112,1112
Staten Island,5012100,36085012100.0,1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,5.0,-2.0,7.0,1.0,-1.0,0.0,,1.0,,0.0,1178,1178,1188,1188
Staten Island,5012500,36085012500.0,0.0,0.0,1.0,,,1.0,-1.0,12.0,2.0,2.0,-1.0,,-1.0,2.0,2.0,0.0,0.0,1029,1029,1045,1045
Queens,4001200,36081001200.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,1.0,1.0,1325,1325,1328,1328
Brooklyn,3093600,36047093600.0,,,2.0,,,,,,,,1.0,,,,0.0,0.0,0.0,621,621,624,624
Brooklyn,3093800,36047093800.0,,,,,,-1.0,,,,,,,1.0,,,-1.0,-1.0,919,919,918,918
Manhattan,1008300,36061008300.0,0.0,0.0,0.0,1.0,36.0,0.0,,-2.0,-1.0,-2.0,-3.0,,-27.0,0.0,1.0,-4.0,1.0,2300,2300,2329,2329
Manhattan,1030700,36061030700.0,,,,,,,,,,,,,,,2.0,,1.0,1849,1849,1849,1849
Bronx,2024000,36005024000.0,11.0,17.0,0.0,9.0,-2.0,-2.0,3.0,-12.0,6.0,1.0,12.0,-2.0,2.0,,0.0,,45.0,1398,1398,1422,1422
Queens,4147900,36081147900.0,0.0,5.0,0.0,1.0,-1.0,3.0,3.0,-4.0,4.0,4.0,5.0,0.0,56.0,1.0,4.0,25.0,1.0,1769,1769,1784,1784
Queens,4150702,36081150702.0,5.0,4.0,9.0,2.0,-1.0,0.0,-1.0,4.0,0.0,-4.0,-1.0,1.0,0.0,4.0,11.0,-2.0,0.0,1275,1275,1289,1289
Bronx,2044901,36005044901.0,2.0,2.0,,-1.0,,,,,,-1.0,-1.0,,,,80.0,-1.0,,938,938,937,937
Bronx,2044902,36005044902.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,,,,-2.0,,0.0,1.0,2.0,985,985,987,987
Bronx,2001600,36005001600.0,,,6.0,,,,,1.0,0.0,,,6.0,330.0,1.0,-1.0,4.0,35.0,2001,2001,2014,2014
Bronx,2004200,36005004200.0,,,,,,,,,,,,,,,0.0,,0.0,2762,2762,2762,2762
Bronx,2025300,36005025300.0,1.0,1.0,,,,,,1.0,,,,,24.0,,3.0,0.0,9.0,1989,1989,1991,1991
Queens,4061900,36081061900.0,,,0.0,,-1.0,,-2.0,,-2.0,,,2.0,0.0,,10.0,0.0,-1.0,1178,1178,1175,1175
Manhattan,1009400,36061009400.0,0.0,0.0,,0.0,,0.0,-70.0,0.0,0.0,,,,,0.0,0.0,,1.0,63,63,-7,-7
Manhattan,1009600,36061009600.0,54.0,54.0,,-1.0,-6.0,,0.0,-21.0,0.0,,0.0,,151.0,0.0,-2.0,-2.0,123.0,252,252,278,278
Manhattan,1011201,36061011201.0,,0.0,0.0,,-142.0,-14.0,0.0,,0.0,,,,80.0,5.0,41.0,-37.0,109.0,1006,1006,850,850
Manhattan,1011202,36061011202.0,0.0,0.0,0.0,-4.0,,,139.0,,,,0.0,,,,,0.0,,463,463,598,598
Manhattan,1010900,36061010900.0,,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,1.0,132,132,132,132
Bronx,2027600,36005027600.0,,,,,,,,,,,,,,,,,0.0,218,218,218,218
Bronx,2006400,36005006400.0,,,0.0,,1.0,,,,,4.0,-3.0,,,,247.0,2.0,2.0,1407,1407,1409,1409
Bronx,2021800,36005021800.0,1.0,1.0,,9.0,-2.0,-8.0,8.0,,2.0,,,,6.0,0.0,3.0,10.0,6.0,2409,2409,2419,2419
Queens,4064500,36081064500.0,0.0,0.0,,-1.0,0.0,0.0,1.0,0.0,,,1.0,1.0,1.0,,1.0,0.0,0.0,790,790,792,792
Queens,4073100,36081073100.0,,,1.0,,0.0,,0.0,0.0,,,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,588,588,589,589
Queens,4129103,36081129103.0,0.0,0.0,,1.0,,,0.0,0.0,1.0,,0.0,0.0,1.0,-1.0,1.0,0.0,1.0,2040,2040,2042,2042
Queens,4002500,36081002500.0,,,,,,,,,,,,,,,,,,3130,3131,3130,3131
Brooklyn,3051200,36047051200.0,,,,,,0.0,,,,,,,9.0,,77.0,0.0,2.0,2376,2376,2376,2376
Brooklyn,3152200,36047152200.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,,0.0,58.0,-3.0,10.0,-4.0,10.0,-1.0,-1.0,3.0,1126,1126,1188,1188
Queens,4010300,36081010300.0,0.0,0.0,8.0,0.0,,,1.0,0.0,1.0,1.0,,-4.0,12.0,0.0,31.0,-1.0,1.0,1994,2051,2001,2058
Queens,4003700,36081003700.0,,,,,,,,,,,,,,,404.0,,,0,0,0,0
Queens,4008600,36081008600.0,,,,,1.0,1.0,1.0,11.0,,0.0,,2.0,3.0,0.0,0.0,,3.0,953,953,969,969
Bronx,2005001,36005005001.0,2.0,2.0,3.0,,,,,,,,,,71.0,7.0,60.0,0.0,2.0,1581,1581,1586,1586
Bronx,2005002,36005005002.0,0.0,0.0,,,,,,,0.0,,,73.0,,0.0,-5.0,,0.0,1987,1987,2060,2060
Queens,4128300,36081128300.0,,,,,,,,,,,,,,,,,,48,48,48,48
Queens,4136700,36081136700.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,2.0,0.0,-1.0,2.0,1.0,2.0,2.0,0.0,13.0,2470,2470,2484,2484
Brooklyn,3120000,36047120000.0,2.0,2.0,,,128.0,,,,,,-1.0,,,20.0,4.0,18.0,8.0,646,646,775,775
Brooklyn,3120200,36047120200.0,,,,,,,,,,,,,1.0,,1.0,2.0,3.0,527,527,527,527
Bronx,2020900,36005020900.0,,,,,,,,0.0,60.0,,126.0,,0.0,,42.0,,,1677,1677,1863,1863
Bronx,2022500,36005022500.0,115.0,115.0,43.0,29.0,1.0,,,,,2.0,-1.0,1.0,2.0,12.0,6.0,0.0,41.0,2294,2294,2484,2484
Brooklyn,3035400,36047035400.0,,,,,,,0.0,0.0,,,576.0,,,,0.0,,2.0,3384,3384,3960,3960
Bronx,2007200,36005007200.0,,0.0,3.0,2.0,0.0,,,1.0,,,1.0,,1.0,,6.0,0.0,3.0,1856,1856,1863,1863
Bronx,2007600,36005007600.0,17.0,17.0,,,1.0,2.0,3.0,3.0,7.0,1.0,,,1.0,8.0,1.0,0.0,12.0,1818,1818,1852,1852
Bronx,2021602,36005021602.0,,,0.0,,16.0,,,,,2.0,,,0.0,,,,0.0,2560,2560,2578,2578
Bronx,2041100,36005041100.0,,,,-1.0,-6.0,55.0,56.0,-2.0,-3.0,-6.0,,57.0,44.0,94.0,438.0,58.0,-2.0,1227,1227,1377,1377
Brooklyn,3055300,36047055300.0,3.0,3.0,94.0,101.0,9.0,91.0,9.0,-18.0,-3.0,,5.0,47.0,65.0,4.0,73.0,1.0,31.0,1413,1413,1751,1751
Brooklyn,3055700,36047055700.0,180.0,186.0,62.0,-1.0,38.0,-4.0,-2.0,36.0,0.0,0.0,47.0,,1.0,7.0,10.0,-1.0,8.0,1006,1006,1362,1362
Queens,4056500,36081056500.0,1.0,1.0,0.0,,,0.0,,1.0,2.0,-1.0,1.0,-17.0,,5.0,69.0,0.0,9.0,501,501,488,488
Brooklyn,3016500,36047016500.0,0.0,-1.0,-3.0,-4.0,15.0,-2.0,,-4.0,-1.0,-1.0,-2.0,-4.0,0.0,1.0,-72.0,-3.0,-6.0,2543,2543,2537,2537
Brooklyn,3015200,36047015200.0,0.0,0.0,1.0,3.0,4.0,0.0,,0.0,,-2.0,4.0,1.0,4.0,0.0,6.0,2.0,6.0,1036,1036,1047,1047
Queens,4046300,36081046300.0,4.0,22.0,9.0,0.0,0.0,1.0,-4.0,-1.0,0.0,8.0,13.0,9.0,35.0,6.0,2.0,10.0,6.0,1181,1210,1220,1249
Queens,4046500,36081046500.0,6.0,7.0,0.0,1.0,,,1.0,-1.0,6.0,0.0,1.0,,8.0,0.0,3.0,-2.0,0.0,1124,1151,1138,1165
Queens,4047100,36081047100.0,1.0,2.0,-3.0,2.0,0.0,31.0,12.0,-1.0,7.0,1.0,22.0,0.0,11.0,,26.0,81.0,49.0,1411,1411,1483,1483
Bronx,2023100,36005023100.0,0.0,1.0,,,,-9.0,,,-1.0,,-2.0,,154.0,,7.0,,0.0,445,445,433,433
Bronx,2037900,36005037900.0,,,0.0,,,,-14.0,-14.0,250.0,171.0,235.0,,51.0,,50.0,362.0,4.0,1654,1654,2282,2282
Queens,4000600,36081000600.0,-1.0,-1.0,10.0,,,0.0,,,1.0,,,,,,4.0,,0.0,1205,1205,1215,1215
Queens,4000800,36081000800.0,,,0.0,,,,0.0,-3.0,,,0.0,7.0,,4.0,0.0,0.0,4.0,1004,1004,1008,1008
Brooklyn,3118400,36047118400.0,,,-1.0,-3.0,1.0,,,0.0,1.0,,,1.0,40.0,1.0,2.0,0.0,1.0,1641,1641,1640,1640
Queens,4000400,36081000400.0,-1.0,-1.0,3.0,,,,4.0,-2.0,1.0,4.0,-18.0,,1.0,4.0,6.0,-1.0,1.0,1324,1324,1315,1315
Brooklyn,3118202,36047118202.0,,,,,,,,,2.0,12.0,,,1.0,,1.0,1.0,3.0,991,991,1005,1005
Brooklyn,3119600,36047119600.0,43.0,44.0,7.0,,-1.0,-2.0,1.0,-2.0,3.0,2.0,1.0,41.0,136.0,2.0,6.0,2.0,8.0,1860,1860,1953,1953
